Fecha,nro_registro,nro_actualiza,nro_consulta,nro_elimina
2020-08-03 00:07:18,2,1,3,1
2020-08-03 00:07:19,4,1,4,0
2020-08-03 00:07:20,7,4,8,0
2020-08-03 00:07:21,3,0,2,0
2020-08-03 00:07:22,9,0,3,0
2020-08-03 00:07:23,14,0,3,0
2020-08-03 00:07:24,10,0,4,0
2020-08-03 00:07:25,15,0,1,0
2020-08-03 00:07:26,11,0,0,0
2020-08-03 00:07:27,6,0,0,0
2020-08-03 00:07:43,5,5,2,2
2020-08-03 00:07:44,0,0,2,2
2020-08-03 00:07:45,6,1,2,3
2020-08-03 00:07:46,0,3,0,1
2020-08-03 00:07:47,1,0,3,3
2020-08-03 00:07:48,4,0,0,3
2020-08-03 00:07:49,17,1,1,10
2020-08-03 00:07:50,26,0,0,1
2020-08-03 00:07:51,12,0,0,0
2020-08-03 00:07:52,6,0,0,0
2020-08-03 00:07:53,3,0,0,0
2020-08-03 00:07:54,2,0,0,0
2020-08-03 00:07:55,8,0,0,0
2020-08-03 00:07:56,3,0,0,0
2020-08-03 00:07:57,5,0,0,0
2020-08-03 00:07:59,1,0,0,0
2020-08-03 00:08:00,1,0,0,0
2020-08-03 00:08:13,5,4,3,3
2020-08-03 00:08:14,1,2,1,1
2020-08-03 00:08:15,2,1,2,3
2020-08-03 00:08:16,3,3,3,2
2020-08-03 00:08:17,3,4,2,3
2020-08-03 00:08:18,5,3,6,4
2020-08-03 00:08:19,2,4,4,1
2020-08-03 00:08:20,1,1,1,0
2020-08-03 00:08:21,5,5,3,1
2020-08-03 00:08:22,2,2,4,0
2020-08-03 00:08:23,5,2,4,0
2020-08-03 00:08:24,6,1,3,0
2020-08-03 00:08:25,6,2,3,0
2020-08-03 00:08:26,4,1,2,1
2020-08-03 00:08:27,19,1,1,1
2020-08-03 00:08:28,2,0,1,0
2020-08-03 00:08:29,3,3,4,0
2020-08-03 00:08:30,8,1,2,0
2020-08-03 00:08:31,13,0,1,0
2020-08-03 00:08:43,6,6,6,0
2020-08-03 00:08:44,2,2,2,0
2020-08-03 00:08:45,4,2,2,0
2020-08-03 00:08:46,3,4,4,0
2020-08-03 00:08:47,4,5,4,0
2020-08-03 00:08:48,2,2,3,0
2020-08-03 00:08:49,3,2,2,0
2020-08-03 00:08:50,4,5,5,0
2020-08-03 00:08:51,6,3,5,0
2020-08-03 00:08:52,6,4,3,0
2020-08-03 00:08:53,8,2,4,0
2020-08-03 00:08:54,6,2,3,0
2020-08-03 00:08:55,5,1,6,0
2020-08-03 00:08:56,16,0,1,0
2020-08-03 00:08:57,22,0,0,0
2020-08-03 00:08:58,3,0,0,0
2020-08-03 00:09:13,4,1,0,0
2020-08-03 00:09:14,1,4,1,0
2020-08-03 00:09:15,1,1,5,0
2020-08-03 00:09:16,5,2,2,0
2020-08-03 00:09:17,1,3,3,0
2020-08-03 00:09:18,5,6,5,0
2020-08-03 00:09:19,2,1,2,0
2020-08-03 00:09:20,5,2,5,0
2020-08-03 00:09:21,0,0,1,0
2020-08-03 00:09:22,6,0,6,0
2020-08-03 00:09:23,5,0,4,0
2020-08-03 00:09:24,5,0,3,0
2020-08-03 00:09:25,3,0,6,0
2020-08-03 00:09:26,15,0,5,0
2020-08-03 00:09:27,19,0,2,0
2020-08-03 00:09:28,7,0,0,0
2020-08-03 00:09:29,6,0,0,0
2020-08-03 00:09:43,3,2,0,2
2020-08-03 00:09:44,1,2,2,1
2020-08-03 00:09:45,5,1,3,5
2020-08-03 00:09:46,17,0,0,3
2020-08-03 00:09:47,5,0,0,2
2020-08-03 00:09:48,9,0,0,1
2020-08-03 00:09:49,5,0,0,1
2020-08-03 00:09:50,17,0,0,0
2020-08-03 00:09:51,17,0,0,0
2020-08-03 00:09:52,1,0,0,0
2020-08-03 00:10:13,8,5,5,5
2020-08-03 00:10:14,1,3,1,1
2020-08-03 00:10:15,3,4,4,4
2020-08-03 00:10:16,0,0,2,2
2020-08-03 00:10:17,4,3,3,1
2020-08-03 00:10:18,2,2,1,1
2020-08-03 00:10:19,4,5,4,0
2020-08-03 00:10:20,4,3,5,1
2020-08-03 00:10:21,4,2,4,0
2020-08-03 00:10:22,4,2,4,0
2020-08-03 00:10:23,6,0,1,0
2020-08-03 00:10:24,5,4,5,0
2020-08-03 00:10:25,4,1,1,0
2020-08-03 00:10:26,4,1,4,0
2020-08-03 00:10:27,4,0,2,0
2020-08-03 00:10:28,4,0,2,0
2020-08-03 00:10:29,5,0,0,0
2020-08-03 00:10:30,8,0,2,0
2020-08-03 00:10:31,6,0,0,0
2020-08-03 00:10:43,5,5,3,3
2020-08-03 00:10:44,3,3,4,2
2020-08-03 00:10:45,3,1,4,0
2020-08-03 00:10:46,2,1,2,0
2020-08-03 00:10:47,6,0,6,0
2020-08-03 00:10:48,6,0,5,0
2020-08-03 00:10:49,6,0,5,0
2020-08-03 00:10:50,4,0,3,0
2020-08-03 00:10:51,5,0,4,0
2020-08-03 00:10:52,19,0,1,0
2020-08-03 00:10:53,6,0,1,0
2020-08-03 00:10:54,6,0,1,0
2020-08-03 00:10:55,8,0,1,0
2020-08-03 00:10:56,13,0,0,0
2020-08-03 00:10:57,3,0,0,0
2020-08-03 00:11:13,5,1,0,0
2020-08-03 00:11:14,1,5,6,6
2020-08-03 00:11:15,3,2,2,2
2020-08-03 00:11:16,7,7,4,5
2020-08-03 00:11:17,1,2,2,2
2020-08-03 00:11:18,8,3,0,1
2020-08-03 00:11:19,8,4,0,1
2020-08-03 00:11:20,7,3,1,2
2020-08-03 00:11:21,11,0,0,0
2020-08-03 00:11:22,12,1,0,1
2020-08-03 00:11:23,6,2,0,0
2020-08-03 00:11:24,2,0,0,0
2020-08-03 00:11:25,1,0,0,0
2020-08-03 00:11:26,8,0,0,0
2020-08-03 00:11:43,5,5,5,5
2020-08-03 00:11:44,2,2,2,0
2020-08-03 00:11:45,5,5,2,0
2020-08-03 00:11:46,3,3,5,0
2020-08-03 00:11:47,4,3,1,0
2020-08-03 00:11:48,2,3,2,0
2020-08-03 00:11:49,3,2,3,0
2020-08-03 00:11:50,1,1,0,0
2020-08-03 00:11:51,14,6,0,0
2020-08-03 00:11:52,12,8,0,0
2020-08-03 00:11:53,11,2,0,0
2020-08-03 00:11:55,19,0,0,0
2020-08-03 00:11:56,5,0,0,0
2020-08-03 00:11:57,4,0,0,0
2020-08-03 00:12:13,5,5,3,5
2020-08-03 00:12:14,3,1,2,0
2020-08-03 00:12:15,1,3,0,2
2020-08-03 00:12:16,7,5,0,5
2020-08-03 00:12:17,9,3,0,5
2020-08-03 00:12:18,7,4,0,1
2020-08-03 00:12:19,9,3,0,5
2020-08-03 00:12:20,13,0,0,0
2020-08-03 00:12:21,5,0,0,1
2020-08-03 00:12:22,10,1,0,0
2020-08-03 00:12:23,2,0,0,1
2020-08-03 00:12:24,7,0,0,0
2020-08-03 00:12:26,2,0,0,0
2020-08-03 00:12:43,5,4,4,4
2020-08-03 00:12:44,3,3,1,2
2020-08-03 00:12:45,2,3,4,3
2020-08-03 00:12:46,3,2,2,2
2020-08-03 00:12:47,3,4,4,4
2020-08-03 00:12:48,1,1,2,2
2020-08-03 00:12:49,5,3,2,2
2020-08-03 00:12:50,2,3,3,2
2020-08-03 00:12:51,1,1,1,2
2020-08-03 00:12:52,1,2,2,0
2020-08-03 00:12:53,7,5,5,1
2020-08-03 00:12:54,6,4,3,1
2020-08-03 00:12:55,11,2,4,0
2020-08-03 00:12:56,7,1,1,0
2020-08-03 00:12:57,5,1,1,0
2020-08-03 00:12:58,9,1,1,0
2020-08-03 00:12:59,7,0,0,0
2020-08-03 00:13:00,2,0,0,0
2020-08-03 00:13:16,5,4,1,3
2020-08-03 00:13:17,1,1,4,2
2020-08-03 00:13:18,2,2,2,2
2020-08-03 00:13:19,3,3,2,3
2020-08-03 00:13:20,4,2,4,3
2020-08-03 00:13:21,4,4,4,3
2020-08-03 00:13:22,1,2,3,3
2020-08-03 00:13:23,11,2,4,3
2020-08-03 00:13:24,10,0,4,3
2020-08-03 00:13:25,15,0,2,0
2020-08-03 00:13:26,19,0,0,0
2020-08-03 00:13:43,5,5,2,3
2020-08-03 00:13:44,0,0,3,2
2020-08-03 00:13:45,1,1,1,1
2020-08-03 00:13:47,4,2,2,2
2020-08-03 00:13:48,4,5,5,5
2020-08-03 00:13:49,3,4,3,2
2020-08-03 00:13:50,4,1,1,0
2020-08-03 00:13:51,3,5,6,0
2020-08-03 00:13:52,3,3,3,0
2020-08-03 00:13:53,3,3,1,0
2020-08-03 00:13:54,5,1,2,0
2020-08-03 00:13:55,6,1,2,0
2020-08-03 00:13:56,4,2,0,0
2020-08-03 00:13:57,5,2,3,0
2020-08-03 00:13:58,3,0,1,0
2020-08-03 00:13:59,10,0,0,0
2020-08-03 00:14:00,2,0,0,0
2020-08-03 00:14:13,5,1,1,1
2020-08-03 00:14:14,1,5,4,4
2020-08-03 00:14:15,2,2,2,2
2020-08-03 00:14:16,2,0,1,2
2020-08-03 00:14:17,6,2,7,4
2020-08-03 00:14:18,5,0,6,2
2020-08-03 00:14:19,6,0,3,0
2020-08-03 00:14:20,11,0,3,0
2020-08-03 00:14:21,12,0,2,0
2020-08-03 00:14:22,15,0,0,0
2020-08-03 00:14:23,1,0,1,0
2020-08-03 00:14:24,9,0,0,0
2020-08-03 00:14:43,5,5,5,5
2020-08-03 00:14:44,6,3,3,3
2020-08-03 00:14:45,4,6,4,0
2020-08-03 00:14:46,1,2,2,1
2020-08-03 00:14:47,3,2,5,0
2020-08-03 00:14:49,6,1,2,0
2020-08-03 00:14:50,11,1,2,1
2020-08-03 00:14:51,7,2,1,0
2020-08-03 00:14:52,0,0,1,0
2020-08-03 00:14:53,2,1,2,0
2020-08-03 00:14:54,2,1,1,0
2020-08-03 00:14:55,4,1,2,0
2020-08-03 00:14:56,9,0,0,0
2020-08-03 00:15:13,5,5,4,0
2020-08-03 00:15:14,2,0,3,0
2020-08-03 00:15:15,1,0,1,0
2020-08-03 00:15:16,3,0,3,0
2020-08-03 00:15:17,2,0,1,0
2020-08-03 00:15:18,5,0,6,0
2020-08-03 00:15:19,3,0,1,0
2020-08-03 00:15:20,5,0,5,0
2020-08-03 00:15:21,2,0,3,0
2020-08-03 00:15:22,5,0,2,0
2020-08-03 00:15:23,3,0,3,0
2020-08-03 00:15:24,4,0,4,0
2020-08-03 00:15:25,5,0,3,0
2020-08-03 00:15:26,1,0,2,0
2020-08-03 00:15:27,2,0,3,0
2020-08-03 00:15:28,5,0,3,0
2020-08-03 00:15:29,8,0,2,0
2020-08-03 00:15:30,1,0,1,0
2020-08-03 00:15:31,8,0,0,0
2020-08-03 00:15:43,5,3,3,3
2020-08-03 00:15:44,1,3,1,1
2020-08-03 00:15:45,1,0,2,2
2020-08-03 00:15:46,6,7,1,1
2020-08-03 00:15:47,3,1,3,3
2020-08-03 00:15:48,9,8,0,0
2020-08-03 00:15:49,14,11,0,0
2020-08-03 00:15:50,14,7,0,0
2020-08-03 00:15:51,17,0,0,0
2020-08-03 00:16:13,15,12,0,0
2020-08-03 00:16:14,11,2,0,0
2020-08-03 00:16:15,20,1,0,0
2020-08-03 00:16:16,7,0,0,0
2020-08-03 00:16:17,2,0,0,0
2020-08-03 00:16:43,5,3,0,0
2020-08-03 00:16:44,1,2,5,0
2020-08-03 00:16:45,1,2,1,0
2020-08-03 00:16:46,8,5,2,0
2020-08-03 00:16:47,9,3,1,0
2020-08-03 00:16:48,6,2,1,0
2020-08-03 00:16:49,8,1,0,0
2020-08-03 00:16:50,1,1,0,0
2020-08-03 00:16:51,6,1,0,0
2020-08-03 00:17:13,3,2,1,1
2020-08-03 00:17:14,7,3,2,2
2020-08-03 00:17:15,5,4,2,2
2020-08-03 00:17:16,8,2,0,0
2020-08-03 00:17:17,4,2,0,0
2020-08-03 00:17:18,9,1,0,0
2020-08-03 00:17:19,7,1,0,0
2020-08-03 00:17:20,14,0,0,0
2020-08-03 00:17:21,1,0,0,0
2020-08-03 00:17:22,2,0,0,0
2020-08-03 00:17:43,7,7,5,7
2020-08-03 00:17:44,2,1,2,1
2020-08-03 00:17:45,2,3,1,1
2020-08-03 00:17:46,3,1,4,3
2020-08-03 00:17:47,7,4,1,1
2020-08-03 00:17:48,3,4,1,1
2020-08-03 00:17:49,9,1,1,1
2020-08-03 00:17:50,12,4,0,0
2020-08-03 00:18:13,5,5,5,0
2020-08-03 00:18:15,1,1,1,0
2020-08-03 00:18:16,9,8,8,0
2020-08-03 00:18:17,4,5,3,0
2020-08-03 00:18:18,5,3,1,0
2020-08-03 00:18:19,9,6,2,0
2020-08-03 00:18:20,5,3,0,0
2020-08-03 00:18:21,11,4,0,0
2020-08-03 00:18:22,1,0,0,0
2020-08-03 00:18:43,2,0,0,0
2020-08-03 00:18:44,2,4,0,2
2020-08-03 00:18:45,0,0,3,2
2020-08-03 00:18:46,1,1,1,0
2020-08-03 00:18:47,1,0,0,1
2020-08-03 00:18:48,6,6,1,4
2020-08-03 00:18:49,10,4,0,5
2020-08-03 00:18:50,12,3,0,4
2020-08-03 00:18:51,4,1,0,1
2020-08-03 00:18:52,3,0,0,0
2020-08-03 00:18:53,9,1,0,1
2020-08-03 00:19:13,10,0,0,5
2020-08-03 00:19:14,9,0,0,11
2020-08-03 00:19:15,10,0,0,9
2020-08-03 00:19:16,1,0,0,0
2020-08-03 00:19:43,5,3,1,1
2020-08-03 00:19:44,0,2,2,2
2020-08-03 00:19:45,1,0,1,1
2020-08-03 00:19:46,10,5,1,1
2020-08-03 00:19:47,3,1,0,0
2020-08-03 00:19:48,8,4,0,0
2020-08-03 00:19:49,5,2,0,0
2020-08-03 00:19:50,5,0,0,0
2020-08-03 00:19:52,4,3,0,0
2020-08-03 00:19:53,4,0,0,0
2020-08-03 00:20:16,5,5,5,0
2020-08-03 00:20:17,2,2,0,0
2020-08-03 00:20:18,3,2,3,0
2020-08-03 00:20:19,3,4,3,0
2020-08-03 00:20:20,2,1,3,0
2020-08-03 00:20:21,3,4,4,0
2020-08-03 00:20:23,4,5,3,0
2020-08-03 00:20:24,2,2,4,0
2020-08-03 00:20:25,2,4,4,0
2020-08-03 00:20:26,2,4,6,0
2020-08-03 00:20:27,1,3,7,0
2020-08-03 00:20:28,1,2,3,0
2020-08-03 00:20:29,0,0,1,0
2020-08-03 00:20:30,0,2,2,0
2020-08-03 00:20:31,0,0,2,0
2020-08-03 00:20:43,5,0,5,5
2020-08-03 00:20:44,1,0,0,0
2020-08-03 00:20:45,0,0,1,1
2020-08-03 00:20:46,1,0,0,1
2020-08-03 00:20:47,5,0,4,4
2020-08-03 00:20:48,0,0,2,1
2020-08-03 00:20:49,4,0,3,4
2020-08-03 00:20:50,5,0,7,4
2020-08-03 00:20:51,3,0,7,0
2020-08-03 00:20:52,1,0,4,0
2020-08-03 00:20:53,0,0,3,0
2020-08-03 00:20:54,0,0,3,0
2020-08-03 00:20:55,0,0,3,0
2020-08-03 00:20:57,0,0,2,0
2020-08-03 00:20:58,0,0,3,0
2020-08-03 00:20:59,0,0,3,0
2020-08-03 00:21:13,5,3,3,3
2020-08-03 00:21:14,1,3,3,3
2020-08-03 00:21:15,3,2,1,1
2020-08-03 00:21:16,3,3,3,3
2020-08-03 00:21:17,2,1,1,1
2020-08-03 00:21:18,1,2,2,2
2020-08-03 00:21:19,1,1,0,1
2020-08-03 00:21:20,0,1,3,2
2020-08-03 00:21:21,4,2,2,2
2020-08-03 00:21:22,2,1,4,4
2020-08-03 00:21:23,2,1,7,2
2020-08-03 00:21:24,1,0,2,0
2020-08-03 00:21:25,0,0,2,1
2020-08-03 00:21:26,0,0,2,0
2020-08-03 00:21:43,6,6,6,0
2020-08-03 00:21:44,2,0,0,0
2020-08-03 00:21:45,4,4,4,0
2020-08-03 00:21:46,5,5,4,0
2020-08-03 00:21:47,1,1,4,0
2020-08-03 00:21:48,2,2,4,0
2020-08-03 00:21:49,1,1,0,0
2020-08-03 00:21:50,2,1,7,0
2020-08-03 00:21:51,1,0,2,0
2020-08-03 00:21:52,1,0,9,0
2020-08-03 00:21:53,0,0,3,0
2020-08-03 00:21:54,0,0,4,0
2020-08-03 00:21:55,0,0,2,0
2020-08-03 00:21:56,0,0,1,0
2020-08-03 00:22:13,5,5,0,0
2020-08-03 00:22:14,0,0,5,5
2020-08-03 00:22:15,5,5,0,2
2020-08-03 00:22:16,1,0,4,3
2020-08-03 00:22:17,3,2,3,0
2020-08-03 00:22:18,2,3,4,0
2020-08-03 00:22:19,4,0,10,0
2020-08-03 00:22:20,0,0,5,0
2020-08-03 00:22:21,0,0,3,0
2020-08-03 00:22:22,0,0,1,0
2020-08-03 00:22:43,5,4,3,3
2020-08-03 00:22:44,2,2,1,1
2020-08-03 00:22:45,1,1,2,2
2020-08-03 00:22:46,0,1,2,2
2020-08-03 00:22:47,4,3,2,2
2020-08-03 00:22:48,1,3,3,3
2020-08-03 00:22:49,2,6,5,6
2020-08-03 00:22:50,0,1,3,0
2020-08-03 00:22:51,0,3,1,1
2020-08-03 00:22:52,0,2,6,3
2020-08-03 00:22:53,0,1,3,1
2020-08-03 00:22:54,0,1,2,1
2020-08-03 00:22:55,0,2,1,0
2020-08-03 00:22:56,0,0,4,0
2020-08-03 00:22:57,0,0,2,0
2020-08-03 00:23:16,5,2,1,1
2020-08-03 00:23:17,0,3,1,1
2020-08-03 00:23:18,0,0,3,3
2020-08-03 00:23:19,1,1,0,1
2020-08-03 00:23:20,2,2,1,2
2020-08-03 00:23:21,2,3,2,0
2020-08-03 00:23:22,0,3,5,5
2020-08-03 00:23:23,0,3,3,3
2020-08-03 00:23:24,0,4,4,3
2020-08-03 00:23:25,0,3,2,1
2020-08-03 00:23:26,0,4,2,0
2020-08-03 00:23:27,0,2,1,0
2020-08-03 00:23:43,5,5,2,5
2020-08-03 00:23:44,0,3,3,0
2020-08-03 00:23:45,0,3,6,5
2020-08-03 00:23:46,0,4,1,0
2020-08-03 00:23:47,0,4,2,0
2020-08-03 00:23:48,0,7,1,0
2020-08-03 00:23:49,0,4,0,0
2020-08-03 00:24:13,0,9,0,0
2020-08-03 00:24:14,0,11,0,0
2020-08-03 00:24:43,5,3,3,3
2020-08-03 00:24:44,0,2,1,1
2020-08-03 00:24:45,0,0,1,1
2020-08-03 00:24:47,2,2,2,2
2020-08-03 00:24:48,3,1,1,1
2020-08-03 00:24:49,2,5,2,2
2020-08-03 00:24:50,0,1,3,4
2020-08-03 00:24:51,1,3,3,3
2020-08-03 00:24:52,2,3,4,3
2020-08-03 00:24:53,0,2,2,2
2020-08-03 00:24:54,0,1,0,0
2020-08-03 00:24:55,0,1,2,2
2020-08-03 00:24:56,0,1,1,1
2020-08-03 00:25:13,8,4,0,1
2020-08-03 00:25:14,7,12,0,3
2020-08-03 00:25:15,4,7,0,1
2020-08-03 00:25:16,1,2,0,0
2020-08-03 00:25:43,4,2,2,0
2020-08-03 00:25:44,2,2,2,0
2020-08-03 00:25:45,1,3,3,0
2020-08-03 00:25:46,1,0,0,0
2020-08-03 00:25:47,0,2,2,0
2020-08-03 00:25:48,2,4,2,0
2020-08-03 00:25:49,0,3,5,0
2020-08-03 00:25:50,0,1,7,0
2020-08-03 00:25:51,0,1,4,0
2020-08-03 00:25:52,0,2,4,0
2020-08-03 00:25:53,0,0,2,0
2020-08-03 00:25:55,0,0,1,0
2020-08-03 00:25:56,0,0,1,0
2020-08-03 00:25:58,0,0,1,0
2020-08-03 00:25:59,0,0,1,0
2020-08-03 00:26:00,0,0,2,0
2020-08-03 00:26:01,0,0,1,0
2020-08-03 00:26:13,5,5,0,2
2020-08-03 00:26:14,1,0,5,3
2020-08-03 00:26:15,2,3,1,2
2020-08-03 00:26:16,3,3,4,2
2020-08-03 00:26:17,2,0,3,0
2020-08-03 00:26:18,2,2,2,1
2020-08-03 00:26:19,2,2,2,0
2020-08-03 00:26:20,2,0,5,0
2020-08-03 00:26:21,1,0,2,0
2020-08-03 00:26:22,0,0,1,0
2020-08-03 00:26:43,5,5,0,0
2020-08-03 00:26:44,1,1,5,5
2020-08-03 00:26:45,1,1,1,2
2020-08-03 00:26:46,3,3,3,3
2020-08-03 00:26:47,2,1,1,0
2020-08-03 00:26:48,6,6,3,5
2020-08-03 00:26:49,2,2,1,4
2020-08-03 00:26:50,2,3,1,3
2020-08-03 00:26:51,2,1,0,1
2020-08-03 00:26:52,0,1,0,1
2020-08-03 00:26:53,1,1,0,1
2020-08-03 00:27:13,4,0,0,0
2020-08-03 00:27:14,1,5,5,5
2020-08-03 00:27:15,1,1,0,1
2020-08-03 00:27:16,3,3,3,2
2020-08-03 00:27:17,2,0,3,3
2020-08-03 00:27:18,3,0,2,1
2020-08-03 00:27:19,1,1,2,1
2020-08-03 00:27:20,2,0,2,0
2020-08-03 00:27:21,1,0,4,1
2020-08-03 00:27:22,1,0,7,1
2020-08-03 00:27:23,0,0,2,0
2020-08-03 00:27:24,0,0,1,0
2020-08-03 00:27:25,1,0,4,0
2020-08-03 00:27:26,0,0,3,0
2020-08-03 00:27:27,0,0,4,0
2020-08-03 00:27:28,0,0,2,0
2020-08-03 00:27:29,0,0,1,0
2020-08-03 00:27:43,5,2,2,2
2020-08-03 00:27:44,0,3,2,2
2020-08-03 00:27:45,2,2,2,3
2020-08-03 00:27:46,5,4,4,3
2020-08-03 00:27:47,1,2,3,3
2020-08-03 00:27:48,3,2,2,3
2020-08-03 00:27:49,5,0,5,4
2020-08-03 00:27:50,2,0,3,3
2020-08-03 00:27:51,5,0,4,2
2020-08-03 00:27:52,2,0,3,0
2020-08-03 00:27:53,2,0,2,0
2020-08-03 00:27:54,2,0,4,0
2020-08-03 00:27:55,0,0,4,0
2020-08-03 00:27:56,1,0,6,0
2020-08-03 00:27:57,0,0,2,0
2020-08-03 00:27:58,0,0,1,0
2020-08-03 00:28:00,0,0,1,0
2020-08-03 00:28:13,4,3,3,3
2020-08-03 00:28:14,5,3,0,1
2020-08-03 00:28:15,2,3,1,4
2020-08-03 00:28:16,7,3,1,3
2020-08-03 00:28:17,5,1,0,5
2020-08-03 00:28:18,8,2,0,4
2020-08-03 00:28:19,9,0,0,0
2020-08-03 00:28:43,5,1,1,1
2020-08-03 00:28:44,1,4,4,4
2020-08-03 00:28:45,1,0,2,2
2020-08-03 00:28:46,1,0,0,1
2020-08-03 00:28:47,2,0,1,0
2020-08-03 00:28:48,4,0,6,5
2020-08-03 00:28:49,6,0,5,2
2020-08-03 00:28:50,2,0,3,0
2020-08-03 00:28:51,3,0,4,0
2020-08-03 00:28:52,1,0,2,0
2020-08-03 00:28:53,1,0,2,0
2020-08-03 00:28:54,1,0,1,0
2020-08-03 00:28:55,2,0,4,0
2020-08-03 00:29:13,5,2,2,0
2020-08-03 00:29:14,2,2,2,0
2020-08-03 00:29:15,1,4,3,0
2020-08-03 00:29:16,3,1,1,0
2020-08-03 00:29:17,2,4,4,0
2020-08-03 00:29:18,2,1,1,0
2020-08-03 00:29:19,3,1,2,0
2020-08-03 00:29:20,3,6,6,0
2020-08-03 00:29:21,1,1,1,0
2020-08-03 00:29:22,3,2,2,0
2020-08-03 00:29:23,4,2,3,0
2020-08-03 00:29:24,0,1,1,0
2020-08-03 00:29:25,2,1,3,0
2020-08-03 00:29:26,2,0,1,0
2020-08-03 00:29:27,2,1,2,0
2020-08-03 00:29:28,2,0,3,0
2020-08-03 00:29:30,3,1,3,0
2020-08-03 00:29:43,5,5,2,3
2020-08-03 00:29:44,0,0,3,2
2020-08-03 00:29:45,5,3,2,0
2020-08-03 00:29:46,6,4,3,0
2020-08-03 00:29:47,9,1,0,0
2020-08-03 00:29:48,14,2,0,0
2020-08-03 00:29:49,1,0,0,0
2020-08-03 00:29:50,4,0,0,0
2020-08-03 00:29:51,1,0,0,0
2020-08-03 00:30:13,5,1,0,0
2020-08-03 00:30:14,0,4,0,1
2020-08-03 00:30:15,0,0,3,3
2020-08-03 00:30:16,0,0,2,1
2020-08-03 00:30:17,1,1,1,1
2020-08-03 00:30:18,2,2,0,0
2020-08-03 00:30:19,2,2,3,3
2020-08-03 00:30:20,4,3,2,3
2020-08-03 00:30:21,0,1,3,2
2020-08-03 00:30:23,5,4,3,3
2020-08-03 00:30:24,3,3,4,2
2020-08-03 00:30:25,6,5,6,1
2020-08-03 00:30:26,4,2,2,0
2020-08-03 00:30:27,4,1,5,0
2020-08-03 00:30:28,1,1,2,0
2020-08-03 00:30:29,4,0,4,0
2020-08-03 00:30:30,4,0,3,0
2020-08-03 00:30:31,3,0,2,0
2020-08-03 00:30:32,1,0,0,0
2020-08-03 00:30:33,1,0,0,0
2020-08-03 00:30:46,5,4,4,0
2020-08-03 00:30:47,2,2,1,0
2020-08-03 00:30:48,6,7,7,0
2020-08-03 00:30:49,3,3,3,0
2020-08-03 00:30:50,4,4,3,0
2020-08-03 00:30:51,3,1,2,0
2020-08-03 00:30:52,4,5,6,0
2020-08-03 00:30:53,3,3,3,0
2020-08-03 00:30:54,3,1,0,0
2020-08-03 00:30:55,9,2,3,0
2020-08-03 00:30:56,3,1,1,0
2020-08-03 00:30:58,5,2,2,0
2020-08-03 00:31:13,6,4,0,2
2020-08-03 00:31:14,4,5,0,6
2020-08-03 00:31:15,10,10,0,8
2020-08-03 00:31:16,8,6,0,3
2020-08-03 00:31:17,9,5,0,1
2020-08-03 00:31:18,10,5,0,0
2020-08-03 00:31:19,3,0,0,0
2020-08-03 00:31:43,4,3,0,0
2020-08-03 00:31:44,1,2,4,5
2020-08-03 00:31:45,1,0,1,0
2020-08-03 00:31:46,3,4,0,0
2020-08-03 00:31:47,5,4,0,0
2020-08-03 00:31:48,12,10,0,0
2020-08-03 00:31:49,11,9,0,0
2020-08-03 00:31:50,5,2,0,0
2020-08-03 00:31:51,3,1,0,0
2020-08-03 00:32:16,5,3,0,2
2020-08-03 00:32:17,5,5,0,5
2020-08-03 00:32:18,8,6,0,8
2020-08-03 00:32:19,24,1,0,8
2020-08-03 00:32:20,9,0,0,2
2020-08-03 00:32:21,9,0,0,0
2020-08-03 00:32:43,5,5,0,4
2020-08-03 00:32:44,1,1,5,1
2020-08-03 00:32:45,3,2,2,2
2020-08-03 00:32:46,1,1,2,2
2020-08-03 00:32:47,2,3,2,2
2020-08-03 00:32:48,0,0,1,1
2020-08-03 00:32:49,2,2,1,1
2020-08-03 00:32:50,1,0,1,1
2020-08-03 00:32:51,6,6,0,3
2020-08-03 00:32:52,3,2,1,2
2020-08-03 00:32:53,7,7,0,1
2020-08-03 00:32:54,6,5,0,0
2020-08-03 00:32:55,15,1,0,0
2020-08-03 00:32:56,3,0,0,0
2020-08-03 00:33:13,5,3,0,0
2020-08-03 00:33:14,3,3,5,5
2020-08-03 00:33:15,1,3,3,0
2020-08-03 00:33:16,1,1,1,0
2020-08-03 00:33:17,5,5,5,0
2020-08-03 00:33:18,1,0,1,0
2020-08-03 00:33:19,3,2,1,0
2020-08-03 00:33:20,3,5,5,0
2020-08-03 00:33:21,3,2,2,0
2020-08-03 00:33:22,4,5,5,0
2020-08-03 00:33:23,3,1,3,0
2020-08-03 00:33:24,4,3,4,0
2020-08-03 00:33:25,5,1,5,0
2020-08-03 00:33:26,2,0,3,0
2020-08-03 00:33:27,6,1,4,0
2020-08-03 00:33:28,1,0,1,0
2020-08-03 00:33:29,3,0,1,0
2020-08-03 00:33:30,1,0,1,0
2020-08-03 00:33:33,1,0,0,0
2020-08-03 00:33:46,5,5,2,2
2020-08-03 00:33:47,0,0,3,3
2020-08-03 00:33:48,3,1,0,1
2020-08-03 00:33:49,1,3,2,2
2020-08-03 00:33:50,4,3,4,3
2020-08-03 00:33:51,0,1,1,2
2020-08-03 00:33:52,3,1,1,1
2020-08-03 00:33:53,5,7,1,6
2020-08-03 00:33:54,8,7,1,4
