Fecha,CPU_Load,Memory_Used,Free_Memory
2020-08-03 05:11:41,4,48.8,1822
2020-08-03 05:11:51,0,48.84,1822
2020-08-03 05:12:01,2,48.81,1822
2020-08-03 05:12:11,0,48.81,1822
2020-08-03 05:12:21,0,49.1,1810
2020-08-03 05:12:31,0,49.11,1810
2020-08-03 05:12:41,0,48.83,1821
2020-08-03 05:12:51,8,48.81,1822
2020-08-03 05:13:01,2,48.8,1823
2020-08-03 05:13:11,0,48.79,1823
2020-08-03 05:13:21,0,48.78,1823
2020-08-03 05:13:31,0,48.89,1819
2020-08-03 05:13:41,0,48.89,1819
2020-08-03 05:13:51,5,48.91,1819
2020-08-03 05:14:01,4,48.91,1818
2020-08-03 05:14:11,11,48.9,1819
2020-08-03 05:14:21,5,48.89,1819
2020-08-03 05:14:32,2,48.88,1819
2020-08-03 05:14:41,0,48.89,1819
2020-08-03 05:14:51,0,48.9,1819
2020-08-03 05:15:01,2,48.9,1819
2020-08-03 05:15:11,0,48.9,1819
2020-08-03 05:15:21,2,48.9,1818
2020-08-03 05:15:31,4,48.9,1819
2020-08-03 05:15:41,0,48.89,1819
2020-08-03 05:15:51,0,48.92,1818
2020-08-03 05:16:11,4,48.91,1818
2020-08-03 05:16:21,2,48.92,1818
2020-08-03 05:16:31,4,48.92,1818
2020-08-03 05:16:41,0,48.92,1818
2020-08-03 05:16:51,0,48.9,1819
2020-08-03 05:17:11,4,48.91,1818
2020-08-03 05:17:21,5,48.9,1818
2020-08-03 05:17:31,0,48.91,1818
2020-08-03 05:17:41,0,49.14,1808
2020-08-03 05:17:51,5,49.21,1807
2020-08-03 05:18:01,5,48.94,1817
2020-08-03 05:18:11,2,48.95,1817
2020-08-03 05:18:21,10,48.94,1818
2020-08-03 05:18:31,0,48.93,1817
2020-08-03 05:18:41,5,48.94,1817
2020-08-03 05:18:51,5,48.91,1818
2020-08-03 05:19:01,8,48.91,1818
2020-08-03 05:19:11,0,48.93,1818
2020-08-03 05:19:21,0,48.93,1817
2020-08-03 05:19:31,4,48.94,1818
2020-08-03 05:19:41,4,48.91,1818
2020-08-03 05:19:51,2,48.92,1818
2020-08-03 05:20:01,0,48.92,1818
2020-08-03 05:20:11,4,48.93,1818
2020-08-03 05:20:21,5,48.9,1819
2020-08-03 05:20:31,0,48.92,1818
2020-08-03 05:20:41,0,48.92,1818
2020-08-03 05:20:51,2,48.91,1818
2020-08-03 05:21:01,5,48.9,1819
2020-08-03 05:21:11,5,48.92,1818
2020-08-03 05:21:21,11,48.92,1818
2020-08-03 05:21:31,8,48.95,1818
2020-08-03 05:21:41,16,48.94,1817
2020-08-03 05:21:51,0,48.93,1817
2020-08-03 05:22:01,2,48.93,1817
2020-08-03 05:22:11,0,48.95,1817
2020-08-03 05:22:21,4,48.92,1818
2020-08-03 05:22:31,8,48.93,1818
2020-08-03 05:22:41,10,48.93,1818
2020-08-03 05:22:51,2,48.93,1818
2020-08-03 05:23:01,7,48.93,1817
2020-08-03 05:23:11,8,48.93,1818
2020-08-03 05:23:31,4,48.94,1818
2020-08-03 05:23:41,0,48.93,1818
2020-08-03 05:23:51,0,48.93,1817
2020-08-03 05:24:01,0,48.92,1818
2020-08-03 05:24:11,2,48.92,1818
2020-08-03 05:24:21,5,48.92,1818
2020-08-03 05:24:31,7,48.9,1819
2020-08-03 05:24:41,5,48.89,1819
2020-08-03 05:24:51,0,48.92,1819
2020-08-03 05:25:01,4,48.91,1818
2020-08-03 05:25:11,4,48.91,1818
2020-08-03 05:25:21,4,48.92,1818
2020-08-03 05:25:31,2,48.91,1818
2020-08-03 05:25:41,0,48.91,1818
2020-08-03 05:25:51,5,48.93,1818
2020-08-03 05:26:01,2,48.92,1818
2020-08-03 05:26:11,2,48.92,1818
2020-08-03 05:26:21,7,48.9,1819
2020-08-03 05:26:31,7,48.9,1819
2020-08-03 05:26:41,7,48.89,1819
2020-08-03 05:26:51,2,48.88,1820
2020-08-03 05:27:01,2,48.85,1820
2020-08-03 05:27:11,0,48.86,1820
2020-08-03 05:27:21,5,48.88,1820
2020-08-03 05:27:31,4,48.94,1817
2020-08-03 05:27:41,0,48.94,1818
2020-08-03 05:27:51,7,48.93,1817
2020-08-03 05:28:01,10,49.21,1806
2020-08-03 05:28:11,2,48.96,1816
2020-08-03 05:28:21,5,48.95,1818
2020-08-03 05:28:31,5,48.95,1817
2020-08-03 05:28:41,4,48.96,1817
2020-08-03 05:28:51,5,48.94,1817
2020-08-03 05:29:01,7,48.94,1817
2020-08-03 05:29:11,0,48.94,1817
2020-08-03 05:29:21,8,48.95,1817
2020-08-03 05:29:31,7,48.96,1817
2020-08-03 05:29:41,5,48.94,1817
2020-08-03 05:29:51,4,48.96,1817
2020-08-03 05:30:01,4,48.95,1817
2020-08-03 05:30:11,4,48.94,1817
2020-08-03 05:30:21,5,48.92,1818
2020-08-03 05:30:31,4,48.93,1817
2020-08-03 05:30:41,0,48.94,1816
2020-08-03 05:30:51,8,48.95,1817
2020-08-03 05:31:01,14,48.95,1817
2020-08-03 05:31:11,4,48.93,1817
2020-08-03 05:31:21,4,48.93,1817
2020-08-03 05:31:31,7,48.92,1818
2020-08-03 05:31:41,8,48.88,1819
2020-08-03 05:31:51,10,48.95,1818
2020-08-03 05:32:01,5,48.93,1818
2020-08-03 05:32:11,4,48.93,1817
2020-08-03 05:32:21,5,48.96,1817
2020-08-03 05:32:31,0,49.1,1811
2020-08-03 05:32:41,2,49.12,1811
2020-08-03 05:32:51,7,49.11,1811
2020-08-03 05:33:01,0,49.09,1811
2020-08-03 05:33:11,0,49.35,1802
2020-08-03 05:33:21,2,49.12,1811
2020-08-03 05:33:31,5,49.11,1811
2020-08-03 05:33:41,0,49.12,1810
2020-08-03 05:33:51,10,49.11,1811
2020-08-03 05:34:01,0,49.1,1811
2020-08-03 05:34:11,0,49.1,1812
2020-08-03 05:34:21,0,49.09,1812
2020-08-03 05:34:31,4,49.08,1812
2020-08-03 05:34:41,5,49.09,1811
2020-08-03 05:34:51,2,49.11,1812
2020-08-03 05:35:01,5,49.09,1812
2020-08-03 05:35:11,4,49.1,1812
2020-08-03 05:35:21,0,49.11,1811
2020-08-03 05:35:31,0,49.11,1811
2020-08-03 05:35:41,0,49.09,1812
2020-08-03 05:35:51,2,49.09,1812
2020-08-03 05:36:01,0,49.01,1815
2020-08-03 05:36:11,2,48.99,1815
2020-08-03 05:36:21,2,48.96,1816
2020-08-03 05:36:31,10,48.97,1816
2020-08-03 05:36:41,5,48.93,1817
2020-08-03 05:36:51,2,48.93,1818
2020-08-03 05:37:01,4,48.93,1817
2020-08-03 05:37:11,8,48.94,1817
2020-08-03 05:37:21,2,48.97,1817
2020-08-03 05:37:31,2,48.95,1817
2020-08-03 05:37:41,0,48.93,1818
2020-08-03 05:37:51,4,49.06,1813
2020-08-03 05:38:01,24,49.05,1814
2020-08-03 05:38:11,0,49.06,1813
2020-08-03 05:38:21,11,49.02,1814
2020-08-03 05:38:31,5,49.03,1814
2020-08-03 05:38:41,7,49.04,1814
2020-08-03 05:38:51,2,49.03,1814
2020-08-03 05:39:01,0,49.03,1814
2020-08-03 05:39:11,0,49.05,1814
2020-08-03 05:39:21,2,49.09,1812
2020-08-03 05:39:31,0,49.06,1813
2020-08-03 05:39:41,2,49.05,1813
2020-08-03 05:39:51,7,49.05,1813
2020-08-03 05:40:01,7,49.06,1813
2020-08-03 05:40:11,2,49.07,1813
2020-08-03 05:40:21,0,48.99,1815
2020-08-03 05:40:31,2,49,1815
2020-08-03 05:40:41,0,49,1815
2020-08-03 05:40:51,2,48.99,1816
2020-08-03 05:41:01,0,48.93,1818
2020-08-03 05:41:11,0,48.93,1818
2020-08-03 05:41:21,2,48.95,1817
2020-08-03 05:41:31,0,48.92,1818
2020-08-03 05:41:41,0,48.89,1819
2020-08-03 05:41:51,0,48.89,1819
2020-08-03 05:42:01,0,48.91,1818
2020-08-03 05:42:11,0,48.9,1818
2020-08-03 05:42:21,0,48.88,1819
2020-08-03 05:42:31,2,48.85,1820
2020-08-03 05:42:41,0,48.87,1820
2020-08-03 05:42:51,2,48.88,1820
2020-08-03 05:43:01,4,48.87,1819
2020-08-03 05:43:11,0,48.89,1819
2020-08-03 05:43:21,0,49.38,1801
2020-08-03 05:43:31,0,49.1,1812
2020-08-03 05:43:41,0,49.08,1812
2020-08-03 05:43:51,0,49.1,1812
2020-08-03 05:44:01,2,49.1,1811
2020-08-03 05:44:11,2,48.96,1816
2020-08-03 05:44:21,2,48.99,1816
2020-08-03 05:44:31,0,48.98,1815
2020-08-03 05:44:41,4,48.98,1815
2020-08-03 05:44:51,5,49,1816
2020-08-03 05:45:01,2,48.98,1816
2020-08-03 05:45:11,0,48.98,1815
2020-08-03 05:45:21,0,49.01,1815
2020-08-03 05:45:31,2,48.97,1816
2020-08-03 05:45:41,4,48.97,1816
2020-08-03 05:45:51,0,48.96,1816
2020-08-03 05:46:01,0,48.97,1816
2020-08-03 05:46:11,0,49.01,1816
2020-08-03 05:46:21,0,48.97,1816
2020-08-03 05:46:31,0,48.97,1816
2020-08-03 05:46:41,0,48.98,1816
2020-08-03 05:46:51,4,48.97,1816
2020-08-03 05:47:01,4,48.95,1816
2020-08-03 05:47:11,0,48.93,1818
2020-08-03 05:47:21,0,48.94,1817
2020-08-03 05:47:31,0,48.95,1817
2020-08-03 05:47:41,0,48.95,1817
2020-08-03 05:47:51,2,48.95,1817
2020-08-03 05:48:01,2,48.94,1817
2020-08-03 05:48:11,0,48.94,1817
2020-08-03 05:48:21,4,48.94,1818
2020-08-03 05:48:31,8,48.94,1817
2020-08-03 05:48:41,0,48.94,1817
2020-08-03 05:48:51,2,48.93,1818
2020-08-03 05:49:01,0,48.94,1818
2020-08-03 05:49:11,0,48.89,1819
2020-08-03 05:49:21,4,48.92,1819
2020-08-03 05:49:31,2,48.89,1819
2020-08-03 05:49:41,2,48.88,1819
2020-08-03 05:50:01,0,48.89,1819
2020-08-03 05:50:11,0,48.9,1819
2020-08-03 05:50:21,0,48.88,1820
2020-08-03 05:50:31,0,48.88,1819
2020-08-03 05:50:41,0,48.85,1821
2020-08-03 05:50:51,2,48.82,1822
2020-08-03 05:51:01,2,48.84,1821
2020-08-03 05:51:11,0,48.87,1820
2020-08-03 05:51:21,0,48.86,1820
2020-08-03 05:51:31,2,48.84,1820
2020-08-03 05:51:41,5,48.83,1821
2020-08-03 05:51:51,0,48.96,1817
2020-08-03 05:52:01,2,48.95,1817
2020-08-03 05:52:11,2,48.95,1817
2020-08-03 05:52:21,2,48.94,1817
2020-08-03 05:52:31,0,49.05,1814
2020-08-03 05:52:41,5,49.03,1814
2020-08-03 05:52:51,8,49.03,1814
2020-08-03 05:53:01,4,49.02,1815
2020-08-03 05:53:11,0,49.04,1814
2020-08-03 05:53:21,0,49.04,1814
2020-08-03 05:53:31,0,49.33,1802
2020-08-03 05:53:41,0,49.02,1814
2020-08-03 05:53:51,0,49.06,1813
2020-08-03 05:54:01,0,49.06,1813
2020-08-03 05:54:11,0,49.05,1813
2020-08-03 05:54:21,0,49.03,1814
2020-08-03 05:54:31,0,49.04,1814
2020-08-03 05:54:41,0,49.07,1813
2020-08-03 05:54:51,0,49.04,1813
2020-08-03 05:55:01,2,49.05,1814
2020-08-03 05:55:11,4,49.04,1814
2020-08-03 05:55:21,4,49.06,1814
2020-08-03 05:55:31,2,49.03,1814
2020-08-03 05:55:41,0,49.03,1814
2020-08-03 05:55:51,0,49.06,1813
2020-08-03 05:56:01,2,49.07,1813
2020-08-03 05:56:11,5,49.07,1813
2020-08-03 05:56:21,2,49.06,1813
2020-08-03 05:56:31,2,49.06,1813
2020-08-03 05:56:41,0,49.05,1813
2020-08-03 05:56:51,0,49.05,1813
2020-08-03 05:57:01,2,49.04,1813
2020-08-03 05:57:11,0,49.05,1813
2020-08-03 05:57:21,2,49.06,1813
2020-08-03 05:57:31,0,49.15,1810
2020-08-03 05:57:41,0,49.27,1805
2020-08-03 05:57:51,2,49.3,1804
2020-08-03 05:58:01,0,49.31,1803
2020-08-03 05:58:11,0,49.33,1803
2020-08-03 05:58:21,8,49.31,1804
2020-08-03 05:58:31,0,49.31,1803
2020-08-03 05:58:41,0,49.56,1794
2020-08-03 05:58:51,4,49.35,1803
2020-08-03 05:59:02,0,49.33,1803
2020-08-03 05:59:11,5,49.34,1803
2020-08-03 05:59:21,8,49.36,1803
2020-08-03 05:59:31,2,49.33,1803
2020-08-03 05:59:41,0,49.35,1803
2020-08-03 05:59:51,0,49.35,1803
2020-08-03 06:00:01,0,49.35,1803
2020-08-03 06:00:11,0,49.35,1802
2020-08-03 06:00:21,0,49.6,1794
2020-08-03 06:00:31,4,49.59,1794
2020-08-03 06:00:41,2,49.59,1794
2020-08-03 06:00:51,2,49.57,1795
2020-08-03 06:01:01,2,49.56,1795
2020-08-03 06:01:11,0,49.57,1795
2020-08-03 06:01:21,2,49.58,1794
2020-08-03 06:01:31,0,49.57,1794
2020-08-03 06:01:41,0,49.57,1794
2020-08-03 06:01:51,4,49.58,1795
2020-08-03 06:02:01,7,49.58,1794
2020-08-03 06:02:11,4,49.57,1794
2020-08-03 06:02:21,5,49.31,1804
2020-08-03 06:02:31,8,49.33,1804
2020-08-03 06:02:41,5,49.33,1803
2020-08-03 06:02:51,4,49.32,1804
2020-08-03 06:03:01,5,49.32,1804
2020-08-03 06:03:11,0,49.33,1803
2020-08-03 06:03:21,4,49.34,1803
2020-08-03 06:03:31,2,49.35,1803
2020-08-03 06:03:41,2,49.33,1804
2020-08-03 06:03:51,2,49.66,1791
2020-08-03 06:04:01,0,49.36,1802
2020-08-03 06:04:11,2,49.35,1802
2020-08-03 06:04:21,4,49.36,1803
2020-08-03 06:04:31,0,49.37,1802
2020-08-03 06:04:41,2,49.39,1802
2020-08-03 06:04:51,5,49.36,1802
2020-08-03 06:05:01,7,49.61,1793
2020-08-03 06:05:11,7,49.61,1793
2020-08-03 06:05:21,2,49.62,1792
2020-08-03 06:05:31,5,49.61,1793
2020-08-03 06:05:41,4,49.62,1793
2020-08-03 06:05:51,7,49.62,1793
2020-08-03 06:06:01,10,49.62,1793
2020-08-03 06:06:11,10,49.54,1796
2020-08-03 06:06:21,2,49.49,1798
2020-08-03 06:06:31,5,49.49,1797
2020-08-03 06:06:41,0,49.5,1797
2020-08-03 06:06:51,2,49.5,1798
2020-08-03 06:07:01,0,49.46,1799
2020-08-03 06:07:11,7,49.46,1799
2020-08-03 06:07:21,4,49.42,1800
2020-08-03 06:07:31,5,49.36,1802
2020-08-03 06:07:41,5,49.35,1803
2020-08-03 06:07:51,0,49.37,1802
2020-08-03 06:08:01,2,49.4,1802
2020-08-03 06:08:11,5,49.39,1801
2020-08-03 06:08:21,2,49.39,1802
2020-08-03 06:08:31,2,49.42,1800
2020-08-03 06:08:41,0,49.42,1801
2020-08-03 06:08:51,0,49.44,1800
2020-08-03 06:09:01,4,49.33,1803
2020-08-03 06:09:11,0,49.34,1803
2020-08-03 06:09:21,0,49.37,1802
2020-08-03 06:09:31,5,49.35,1803
2020-08-03 06:09:41,0,49.34,1803
2020-08-03 06:09:51,0,49.34,1803
2020-08-03 06:10:01,7,49.35,1803
2020-08-03 06:10:11,5,49.35,1802
2020-08-03 06:10:21,0,49.38,1802
2020-08-03 06:10:31,5,49.35,1803
2020-08-03 06:10:41,0,49.35,1803
2020-08-03 06:10:51,4,49.31,1804
2020-08-03 06:11:01,0,49.32,1804
2020-08-03 06:11:11,2,49.34,1804
2020-08-03 06:11:21,0,49.31,1804
2020-08-03 06:11:31,0,49.29,1805
2020-08-03 06:11:41,2,49.28,1805
2020-08-03 06:11:51,0,49.32,1805
2020-08-03 06:12:01,2,49.31,1804
2020-08-03 06:12:11,4,49.3,1804
2020-08-03 06:12:21,5,49.37,1802
2020-08-03 06:12:31,2,49.37,1802
2020-08-03 06:12:41,2,49.36,1802
2020-08-03 06:12:51,2,49.37,1802
2020-08-03 06:13:01,2,49.36,1803
2020-08-03 06:13:11,2,49.34,1803
2020-08-03 06:13:21,0,49.37,1802
2020-08-03 06:13:41,5,49.35,1803
2020-08-03 06:13:51,0,49.35,1803
2020-08-03 06:14:01,0,49.67,1790
2020-08-03 06:14:11,4,49.35,1802
2020-08-03 06:14:21,4,49.36,1803
2020-08-03 06:14:31,2,49.34,1803
2020-08-03 06:14:41,2,49.34,1803
2020-08-03 06:14:51,8,49.35,1803
2020-08-03 06:15:01,2,49.34,1802
2020-08-03 06:15:11,0,49.33,1803
2020-08-03 06:15:21,2,49.39,1802
2020-08-03 06:15:31,4,49.36,1802
2020-08-03 06:15:41,0,49.38,1801
2020-08-03 06:15:51,5,49.36,1802
2020-08-03 06:16:01,2,49.37,1801
2020-08-03 06:16:11,2,49.37,1802
2020-08-03 06:16:21,2,49.37,1802
2020-08-03 06:16:31,5,49.38,1802
2020-08-03 06:16:41,0,49.36,1802
2020-08-03 06:16:51,4,49.35,1802
2020-08-03 06:17:01,0,49.35,1802
2020-08-03 06:17:11,0,49.35,1802
2020-08-03 06:17:21,0,49.35,1802
2020-08-03 06:17:31,0,49.37,1802
2020-08-03 06:17:41,2,49.34,1803
2020-08-03 06:17:51,4,49.37,1802
2020-08-03 06:18:01,0,49.37,1802
2020-08-03 06:18:11,0,49.39,1801
2020-08-03 06:18:21,2,49.4,1802
2020-08-03 06:18:31,0,49.39,1801
2020-08-03 06:18:41,7,49.39,1801
2020-08-03 06:18:51,2,49.39,1802
2020-08-03 06:19:01,0,49.38,1802
2020-08-03 06:19:11,2,49.42,1800
2020-08-03 06:19:21,5,49.41,1800
2020-08-03 06:19:31,0,49.41,1800
2020-08-03 06:19:41,0,49.42,1800
2020-08-03 06:19:51,0,49.42,1800
2020-08-03 06:20:01,0,49.41,1801
2020-08-03 06:20:11,0,49.41,1800
2020-08-03 06:20:21,0,49.4,1801
2020-08-03 06:20:31,2,49.38,1801
2020-08-03 06:20:41,2,49.4,1801
2020-08-03 06:20:51,0,49.39,1801
2020-08-03 06:21:01,0,49.39,1802
2020-08-03 06:21:11,0,49.39,1801
2020-08-03 06:21:21,7,49.4,1801
2020-08-03 06:21:31,0,49.39,1801
2020-08-03 06:21:41,0,49.39,1802
2020-08-03 06:21:51,0,49.4,1801
2020-08-03 06:22:01,0,49.37,1801
2020-08-03 06:22:11,0,49.37,1801
2020-08-03 06:22:21,0,49.36,1802
2020-08-03 06:22:31,0,49.37,1802
2020-08-03 06:22:41,2,49.37,1802
2020-08-03 06:22:51,0,49.36,1803
2020-08-03 06:23:01,4,49.35,1803
2020-08-03 06:23:11,0,49.37,1802
2020-08-03 06:23:21,0,49.36,1802
2020-08-03 06:23:31,0,49.36,1802
2020-08-03 06:23:41,0,49.31,1805
2020-08-03 06:23:51,2,49.3,1804
2020-08-03 06:24:01,0,49.34,1804
2020-08-03 06:24:11,4,49.63,1792
2020-08-03 06:24:21,0,49.37,1802
2020-08-03 06:24:31,4,49.39,1802
2020-08-03 06:24:41,0,49.39,1801
2020-08-03 06:24:51,0,49.38,1801
2020-08-03 06:25:01,0,49.39,1801
2020-08-03 06:25:11,0,49.38,1801
2020-08-03 06:25:21,2,49.38,1802
2020-08-03 06:25:31,2,49.34,1803
2020-08-03 06:25:41,0,49.33,1803
2020-08-03 06:25:51,4,49.36,1803
2020-08-03 06:26:01,5,49.35,1802
2020-08-03 06:26:11,0,49.36,1803
2020-08-03 06:26:21,4,49.29,1805
2020-08-03 06:26:31,10,49.3,1804
2020-08-03 06:26:41,2,49.3,1804
2020-08-03 06:26:51,2,49.29,1805
2020-08-03 06:27:01,2,49.29,1805
2020-08-03 06:27:11,0,49.32,1804
2020-08-03 06:27:21,4,49.29,1805
2020-08-03 06:27:31,0,49.28,1805
2020-08-03 06:27:41,4,49.3,1805
2020-08-03 06:27:51,0,49.29,1804
2020-08-03 06:28:01,5,49.41,1800
2020-08-03 06:28:11,4,49.42,1800
2020-08-03 06:28:21,0,49.41,1801
2020-08-03 06:28:31,5,49.41,1800
2020-08-03 06:28:41,2,49.42,1800
2020-08-03 06:28:51,4,49.41,1801
2020-08-03 06:29:01,5,49.42,1801
2020-08-03 06:29:11,0,49.41,1801
2020-08-03 06:29:21,4,49.48,1798
2020-08-03 06:29:31,0,49.42,1800
2020-08-03 06:29:41,4,49.41,1801
2020-08-03 06:29:51,0,49.42,1800
2020-08-03 06:30:01,0,49.66,1790
2020-08-03 06:30:11,5,49.69,1790
2020-08-03 06:30:21,0,49.67,1791
2020-08-03 06:30:31,7,49.67,1791
2020-08-03 06:30:41,4,49.68,1790
2020-08-03 06:30:51,2,49.67,1791
2020-08-03 06:31:01,2,49.66,1791
2020-08-03 06:31:11,4,49.66,1791
2020-08-03 06:31:21,2,49.66,1791
2020-08-03 06:31:31,4,49.66,1791
2020-08-03 06:31:41,0,49.64,1792
2020-08-03 06:31:51,7,49.63,1792
2020-08-03 06:32:01,2,49.69,1790
2020-08-03 06:32:11,8,49.67,1791
2020-08-03 06:32:21,0,49.68,1790
2020-08-03 06:32:31,0,49.69,1791
2020-08-03 06:32:41,5,49.69,1790
2020-08-03 06:32:51,4,49.68,1791
2020-08-03 06:33:01,0,49.69,1790
2020-08-03 06:33:11,0,49.69,1790
2020-08-03 06:33:21,0,49.68,1790
2020-08-03 06:33:31,0,49.69,1790
2020-08-03 06:33:41,0,49.66,1790
2020-08-03 06:33:51,0,49.69,1790
2020-08-03 06:34:01,0,49.68,1790
2020-08-03 06:34:11,0,49.67,1790
2020-08-03 06:34:21,0,49.69,1790
2020-08-03 06:34:31,5,49.75,1789
2020-08-03 06:34:41,0,49.75,1788
2020-08-03 06:34:51,2,49.73,1789
2020-08-03 06:35:01,0,49.73,1789
2020-08-03 06:35:11,0,49.75,1789
2020-08-03 06:35:21,4,49.74,1788
2020-08-03 06:35:31,0,49.74,1789
2020-08-03 06:35:41,4,49.72,1789
2020-08-03 06:35:51,0,49.73,1789
2020-08-03 06:36:01,0,49.73,1789
2020-08-03 06:36:11,2,49.72,1790
2020-08-03 06:36:21,0,49.69,1790
2020-08-03 06:36:31,2,49.7,1790
2020-08-03 06:36:41,5,49.69,1790
2020-08-03 06:36:51,0,49.69,1791
2020-08-03 06:37:01,2,49.7,1791
2020-08-03 06:37:11,0,49.69,1790
2020-08-03 06:37:21,4,49.73,1790
2020-08-03 06:37:31,2,49.72,1790
2020-08-03 06:37:41,2,49.69,1790
2020-08-03 06:37:51,4,49.71,1789
2020-08-03 06:38:01,0,49.72,1789
2020-08-03 06:38:11,0,49.73,1789
2020-08-03 06:38:21,0,49.73,1789
2020-08-03 06:38:31,5,49.76,1789
2020-08-03 06:38:41,0,49.75,1789
2020-08-03 06:38:51,8,49.74,1789
2020-08-03 06:39:01,8,49.76,1788
2020-08-03 06:39:11,5,49.78,1788
2020-08-03 06:39:21,0,49.81,1787
2020-08-03 06:39:31,4,50.04,1776
2020-08-03 06:39:41,0,50.07,1776
2020-08-03 06:39:51,2,49.81,1786
2020-08-03 06:40:01,0,49.82,1786
2020-08-03 06:40:11,2,49.83,1785
2020-08-03 06:40:21,2,49.86,1785
2020-08-03 06:40:31,0,49.82,1786
2020-08-03 06:40:41,2,49.83,1785
2020-08-03 06:40:51,0,49.84,1786
2020-08-03 06:41:01,0,49.82,1786
2020-08-03 06:41:11,2,49.83,1786
2020-08-03 06:41:21,8,49.82,1786
2020-08-03 06:41:31,7,49.79,1786
2020-08-03 06:41:41,4,49.78,1787
2020-08-03 06:41:51,2,49.8,1787
2020-08-03 06:42:01,4,49.81,1787
2020-08-03 06:42:11,2,49.8,1787
2020-08-03 06:42:21,0,49.79,1787
2020-08-03 06:42:31,0,49.8,1787
2020-08-03 06:42:41,8,50.03,1778
2020-08-03 06:42:51,4,50.02,1778
2020-08-03 06:43:01,7,50.06,1777
2020-08-03 06:43:11,0,50.06,1776
2020-08-03 06:43:21,0,50.05,1778
2020-08-03 06:43:31,5,50.03,1778
2020-08-03 06:43:41,0,50,1779
2020-08-03 06:43:51,2,50.02,1778
2020-08-03 06:44:01,4,50.02,1779
2020-08-03 06:44:11,0,50.02,1779
2020-08-03 06:44:21,2,50,1779
2020-08-03 06:44:31,2,50,1779
2020-08-03 06:44:41,0,50.01,1779
2020-08-03 06:44:51,2,50,1780
2020-08-03 06:45:01,5,50.03,1779
2020-08-03 06:45:11,0,50.01,1779
2020-08-03 06:45:21,0,50.03,1779
2020-08-03 06:45:31,0,50.04,1779
2020-08-03 06:45:41,0,50.01,1779
2020-08-03 06:45:51,0,50.01,1779
2020-08-03 06:46:01,0,50.03,1779
2020-08-03 06:46:11,0,49.99,1780
2020-08-03 06:46:21,0,50,1780
2020-08-03 06:46:31,0,49.97,1781
2020-08-03 06:46:41,0,49.98,1781
2020-08-03 06:46:51,0,49.97,1781
2020-08-03 06:47:01,40,50,1780
2020-08-03 06:47:11,14,34.08,2345
