Fecha,CPU_Load,Memory_Used,Free_Memory,Free_Disk_D
2020-08-03 06:32:10,8,30.7,2702,85301
2020-08-03 06:32:20,4,30.72,2701,85301
2020-08-03 06:32:30,2,30.74,2700,85300
2020-08-03 06:32:40,7,30.74,2700,85300
2020-08-03 06:32:50,8,30.73,2700,85300
2020-08-03 06:33:00,4,30.74,2700,85300
2020-08-03 06:33:10,0,30.73,2700,85300
2020-08-03 06:33:20,4,30.73,2700,85300
2020-08-03 06:33:30,0,30.72,2701,85300
2020-08-03 06:33:40,0,30.72,2701,85300
2020-08-03 06:33:50,0,30.73,2700,85300
2020-08-03 06:34:00,4,30.72,2701,85300
2020-08-03 06:34:10,2,30.73,2700,85300
2020-08-03 06:34:20,2,30.73,2700,85299
2020-08-03 06:34:30,11,30.7,2701,85299
2020-08-03 06:34:40,4,30.71,2701,85299
2020-08-03 06:34:50,4,30.72,2701,85299
2020-08-03 06:35:00,7,30.73,2701,85299
2020-08-03 06:35:10,2,30.73,2700,85299
2020-08-03 06:35:20,2,30.73,2700,85299
2020-08-03 06:35:30,7,30.71,2701,85299
2020-08-03 06:35:40,2,30.71,2700,85299
2020-08-03 06:35:50,2,30.72,2700,85299
2020-08-03 06:36:00,4,30.7,2701,85299
2020-08-03 06:36:10,5,30.7,2701,85298
2020-08-03 06:36:20,0,30.69,2701,85298
2020-08-03 06:36:30,2,30.71,2701,85298
2020-08-03 06:36:40,10,30.69,2701,85298
2020-08-03 06:36:50,2,30.68,2702,85298
2020-08-03 06:37:00,2,30.7,2701,85298
2020-08-03 06:37:10,7,30.68,2702,85298
2020-08-03 06:37:20,5,30.72,2701,85298
2020-08-03 06:37:30,7,30.7,2702,85298
2020-08-03 06:37:40,4,30.64,2703,85298
2020-08-03 06:37:50,0,30.72,2701,85297
2020-08-03 06:38:00,7,30.73,2700,85297
2020-08-03 06:38:10,4,30.72,2700,85297
2020-08-03 06:38:20,2,30.71,2701,85297
2020-08-03 06:38:30,4,30.73,2700,85297
2020-08-03 06:38:40,8,30.72,2700,85297
2020-08-03 06:38:50,2,30.72,2700,85297
2020-08-03 06:39:00,11,30.74,2700,85297
2020-08-03 06:39:10,11,30.67,2701,85297
2020-08-03 06:39:20,2,30.66,2702,85297
2020-08-03 06:39:30,8,30.66,2702,85297
2020-08-03 06:39:40,7,30.65,2702,85297
2020-08-03 06:39:50,0,30.61,2704,85296
2020-08-03 06:40:00,0,30.63,2703,85296
2020-08-03 06:40:10,0,30.61,2704,85296
2020-08-03 06:40:20,0,30.63,2703,85296
2020-08-03 06:40:30,0,30.6,2704,85296
2020-08-03 06:40:40,4,30.61,2704,85296
2020-08-03 06:40:50,7,30.61,2704,85296
2020-08-03 06:41:00,4,30.6,2705,85296
2020-08-03 06:41:10,4,30.57,2706,85296
2020-08-03 06:41:20,8,30.58,2706,85296
2020-08-03 06:41:30,8,30.57,2706,85295
2020-08-03 06:41:40,4,30.57,2706,85295
2020-08-03 06:41:50,5,30.54,2707,85295
2020-08-03 06:42:00,10,30.55,2707,85295
2020-08-03 06:42:10,7,30.56,2706,85295
2020-08-03 06:42:20,28,30.57,2706,85295
2020-08-03 06:42:30,4,30.62,2705,85295
2020-08-03 06:42:40,5,30.64,2704,85295
2020-08-03 06:42:50,13,30.66,2703,85295
2020-08-03 06:43:00,10,30.95,2693,85294
2020-08-03 06:43:10,10,30.96,2692,85294
2020-08-03 06:43:20,10,30.94,2692,85294
2020-08-03 06:43:30,8,30.95,2692,85294
2020-08-03 06:43:40,4,30.95,2692,85294
2020-08-03 06:43:50,4,30.94,2692,85294
2020-08-03 06:44:00,5,30.97,2691,85294
2020-08-03 06:44:10,7,30.97,2691,85293
2020-08-03 06:44:20,0,30.97,2691,85293
2020-08-03 06:44:30,5,30.95,2691,85293
2020-08-03 06:44:40,5,30.96,2691,85293
2020-08-03 06:44:50,2,30.95,2691,85293
2020-08-03 06:45:00,13,30.97,2691,85293
2020-08-03 06:45:10,4,30.95,2692,85293
2020-08-03 06:45:20,0,30.96,2691,85293
2020-08-03 06:45:30,5,30.96,2691,85293
2020-08-03 06:45:40,0,30.97,2691,85293
2020-08-03 06:45:50,0,30.95,2691,85293
2020-08-03 06:46:00,0,30.95,2692,85293
2020-08-03 06:46:10,0,30.95,2691,85293
2020-08-03 06:46:20,0,30.94,2691,85293
2020-08-03 06:46:30,0,30.93,2692,85293
2020-08-03 06:46:40,0,30.95,2692,85293
2020-08-03 06:46:50,2,30.94,2692,85293
2020-08-03 06:47:00,0,30.95,2691,85293
2020-08-03 06:47:10,0,28.87,2773,85293
2020-08-03 06:47:20,0,28.85,2773,85293
2020-08-03 06:47:30,0,28.85,2773,85293
2020-08-03 06:47:40,0,28.86,2774,85293
2020-08-03 06:47:50,0,28.83,2774,85293
2020-08-03 06:48:00,0,28.81,2775,85293
2020-08-03 06:48:10,2,28.86,2774,85293
2020-08-03 06:48:20,2,28.83,2774,85293
2020-08-03 06:48:30,2,28.84,2774,85293
